SeqNo,Date,UTC Time,int_hor_pos(m),src_hor_pos(m),mrk_hor_pos(m),int_ver_pos(m),src_ver_pos(m),mrk_ver_pos(m),int_mas_trq(Nm),src_mas_trq(Nm),int_sla_trq(Nm),src_sla_trq(Nm),int_ver_trq(Nm),src_ver_trq(Nm),xray_active(-),error_code(-),rt_ts(ms)
4484,2026-03-19,16:37:38.342,12.318756,12.318756,12.327316,0.470238,0.471909,0.473041,95.436531,-92.724510,78.164124,-75.256165,33.891602,28.095703,251.812500,-1.000000,1.961192
4485,2026-03-19,16:37:38.344,12.321106,12.321114,12.330557,0.469910,0.471603,0.473084,95.333412,-92.827629,77.174179,-76.720459,33.774414,27.900391,252.312500,-1.000000,1.999992
4486,2026-03-19,16:37:38.346,12.323486,12.323509,12.333612,0.469608,0.471317,0.473080,96.106804,-95.013748,79.752151,-77.731018,33.603516,27.690430,257.687500,-1.000000,1.999264
4487,2026-03-19,16:37:38.348,12.325897,12.325935,12.336740,0.469337,0.471054,0.473086,97.086433,-93.879440,78.720963,-76.833885,33.266602,27.353516,255.312500,-1.000000,1.998137
4488,2026-03-19,16:37:38.350,12.328339,12.328400,12.339846,0.469097,0.470821,0.473061,96.065559,-95.054993,78.906578,-78.287865,32.846680,26.987305,253.500000,-1.000000,2.000591
4489,2026-03-19,16:37:38.352,12.330841,12.330902,12.343060,0.468876,0.470615,0.473111,97.344231,-94.910629,79.484039,-77.256676,32.255859,26.533203,254.437500,-1.000000,2.018257
4490,2026-03-19,16:37:38.354,12.333374,12.333435,12.346177,0.468678,0.470436,0.473123,95.230293,-94.395035,78.164124,-77.421661,31.679688,26.079102,253.562500,-1.000000,1.998933
4491,2026-03-19,16:37:38.356,12.335938,12.336014,12.349416,0.468502,0.470284,0.473252,95.931503,-94.786888,79.123123,-77.390732,30.961914,25.507813,248.625000,-1.000000,1.982548
4492,2026-03-19,16:37:38.358,12.338562,12.338623,12.352526,0.468353,0.470158,0.473374,95.818077,-92.703880,77.473221,-76.297668,30.332031,24.985352,250.437500,-1.000000,2.013335
4493,2026-03-19,16:37:38.360,12.341217,12.341278,12.355698,0.468220,0.470055,0.473492,92.899811,-92.941055,76.988564,-76.297668,29.697266,24.384766,251.875000,-1.000000,2.001601
4494,2026-03-19,16:37:38.362,12.343903,12.343964,12.358646,0.468109,0.469975,0.473578,94.003181,-92.435776,77.081375,-75.018997,29.052734,23.676758,252.062500,-1.000000,2.005674
4495,2026-03-19,16:37:38.364,12.346619,12.346680,12.361703,0.468014,0.469913,0.473825,91.796440,-89.300957,73.822815,-73.812500,28.383789,22.949219,252.250000,-1.000000,1.975312
4496,2026-03-19,16:37:38.366,12.349365,12.349434,12.364662,0.467937,0.469875,0.473986,88.630684,-89.084412,73.637199,-73.173164,27.856445,22.304688,257.437500,-1.000000,1.998563
4497,2026-03-19,16:37:38.368,12.352173,12.352226,12.367446,0.467876,0.469852,0.474146,88.630684,-87.248894,72.667885,-70.677689,27.294922,21.606445,255.562500,-1.000000,1.999226
4498,2026-03-19,16:37:38.370,12.354980,12.355042,12.370254,0.467834,0.469845,0.474298,85.475250,-83.299438,68.656555,-68.934982,26.704102,20.917969,253.562500,-1.000000,2.001534
4499,2026-03-19,16:37:38.372,12.357880,12.357903,12.373176,0.467812,0.469849,0.474462,81.103012,-81.866089,67.357262,-67.285080,26.098633,20.214844,254.125000,-1.000000,2.001478
4500,2026-03-19,16:37:38.374,12.360748,12.360786,12.376059,0.467804,0.469864,0.474611,80.113068,-79.545914,65.975464,-64.531799,25.537109,19.575195,252.562500,-1.000000,1.999980
4501,2026-03-19,16:37:38.376,12.363678,12.363708,12.378781,0.467808,0.469883,0.474830,76.916382,-75.008682,61.933205,-61.819775,24.951172,18.935547,247.562500,-1.000000,1.994962
4502,2026-03-19,16:37:38.378,12.366638,12.366653,12.381516,0.467815,0.469910,0.475023,71.533577,-72.575073,59.252113,-59.489288,24.399414,18.398438,251.187500,-1.000000,2.002962
4503,2026-03-19,16:37:38.380,12.369598,12.369629,12.384209,0.467834,0.469940,0.475169,69.316521,-69.646500,56.983501,-56.880383,23.876953,17.939453,252.437500,-1.000000,2.017736
4504,2026-03-19,16:37:38.382,12.372650,12.372627,12.386933,0.467857,0.469982,0.475286,65.965157,-65.037086,53.704319,-53.013424,23.354492,17.558594,252.750000,-1.000000,1.978402
4505,2026-03-19,16:37:38.384,12.375671,12.375656,12.389729,0.467884,0.470032,0.475433,60.829834,-60.902016,49.414574,-49.961102,22.866211,17.236328,254.062500,-1.000000,1.999747
4506,2026-03-19,16:37:38.386,12.378754,12.378716,12.392435,0.467918,0.470085,0.475551,56.550400,-57.581589,46.527245,-47.434689,22.539063,17.011719,258.562500,-1.000000,2.017263
4507,2026-03-19,16:37:38.388,12.381836,12.381790,12.395164,0.467957,0.470146,0.475697,53.034046,-53.941494,43.908024,-43.928646,22.265625,16.816406,254.875000,-1.000000,1.983085
4508,2026-03-19,16:37:38.390,12.384949,12.384888,12.397837,0.468006,0.470215,0.475803,49.063969,-48.764923,39.638901,-39.597656,22.104492,16.669922,252.562500,-1.000000,2.018758
4509,2026-03-19,16:37:38.392,12.388062,12.388000,12.400636,0.468060,0.470287,0.476008,43.567730,-44.372059,35.307907,-36.834068,21.923828,16.503906,252.687500,-1.000000,1.980597
4510,2026-03-19,16:37:38.394,12.391205,12.391129,12.403313,0.468121,0.470371,0.476155,39.195492,-40.804146,32.637131,-33.678631,21.875000,16.450195,251.437500,-1.000000,1.998757
4511,2026-03-19,16:37:38.396,12.394379,12.394264,12.406058,0.468189,0.470459,0.476301,35.462585,-36.555649,29.203270,-29.502316,21.787109,16.352539,248.375000,-1.000000,1.999317
4512,2026-03-19,16:37:38.398,12.397552,12.397423,12.408651,0.468258,0.470551,0.476484,31.049099,-31.760618,24.985708,-26.233446,21.689453,16.250000,252.125000,-1.000000,1.999545
4513,2026-03-19,16:37:38.400,12.400726,12.400589,12.411396,0.468330,0.470646,0.476634,25.831282,-27.584303,21.149685,-22.521166,21.660156,16.176758,253.687500,-1.000000,2.000198
4514,2026-03-19,16:37:38.402,12.403931,12.403770,12.413996,0.468407,0.470741,0.476818,21.706526,-23.645163,17.777697,-19.479158,21.586914,16.093750,254.187500,-1.000000,1.999933
4515,2026-03-19,16:37:38.404,12.407135,12.406952,12.416674,0.468487,0.470837,0.477019,17.550835,-19.510094,14.601635,-15.921556,21.586914,16.035156,253.812500,-1.000000,1.997689
4516,2026-03-19,16:37:38.406,12.410339,12.410141,12.419271,0.468563,0.470932,0.477211,13.570446,-15.003798,10.848107,-12.219588,21.616211,16.044922,257.875000,-1.000000,1.999555
4517,2026-03-19,16:37:38.408,12.413544,12.413330,12.421735,0.468643,0.471027,0.477402,8.909472,-10.971850,7.094580,-9.074463,21.699219,16.064453,253.000000,-1.000000,2.000283
4518,2026-03-19,16:37:38.410,12.416748,12.416534,12.424285,0.468723,0.471123,0.477553,4.516607,-6.723352,3.774151,-5.568420,21.787109,16.152344,251.437500,-1.000000,2.004251
4519,2026-03-19,16:37:38.412,12.419952,12.419731,12.426885,0.468807,0.471218,0.477731,0.752768,-2.742963,0.608401,-2.340799,21.889648,16.264648,252.312500,-1.000000,1.997132
4520,2026-03-19,16:37:38.414,12.423157,12.422913,12.429403,0.468895,0.471306,0.477832,-3.031695,0.752768,-2.340799,0.494971,22.016602,16.386719,252.312500,-1.000000,2.001736
4521,2026-03-19,16:37:38.416,12.426361,12.426086,12.431814,0.468987,0.471397,0.477950,-6.743976,4.475360,-5.537485,3.743216,22.094727,16.508789,249.625000,-1.000000,1.996390
4522,2026-03-19,16:37:38.418,12.429535,12.429283,12.434155,0.469086,0.471485,0.478085,-10.806860,8.620739,-8.826977,6.970837,22.143555,16.650391,253.562500,-1.000000,1.998687
4523,2026-03-19,16:37:38.420,12.432739,12.432457,12.436427,0.469185,0.471569,0.478195,-14.766625,12.271148,-12.106158,9.889102,22.216797,16.806641,254.312500,-1.000000,2.005333
4524,2026-03-19,16:37:38.422,12.435913,12.435608,12.438595,0.469288,0.471657,0.478253,-18.602648,16.076235,-15.199724,13.209530,22.197266,16.962891,253.625000,-1.000000,1.994785
4525,2026-03-19,16:37:38.424,12.439087,12.438759,12.440854,0.469395,0.471741,0.478333,-22.376799,19.974129,-18.293291,16.364967,22.104492,17.084961,253.437500,-1.000000,1.996520
4526,2026-03-19,16:37:38.426,12.442230,12.441917,12.443325,0.469505,0.471828,0.478412,-25.882841,24.067949,-21.314674,20.128807,22.021484,17.231445,255.875000,-1.000000,1.999944
4527,2026-03-19,16:37:38.428,12.445374,12.445045,12.445313,0.469612,0.471916,0.478479,-29.306389,27.501808,-24.356682,21.974636,21.918945,17.368164,253.250000,-1.000000,2.002145
4528,2026-03-19,16:37:38.430,12.448456,12.448158,12.447333,0.469723,0.472008,0.478610,-33.503326,30.337578,-27.140892,24.800093,21.772461,17.451172,251.562500,-1.000000,1.998254
4529,2026-03-19,16:37:38.432,12.451569,12.451263,12.449291,0.469833,0.472103,0.478686,-36.452530,34.183914,-29.811672,28.306135,21.718750,17.573242,253.750000,-1.000000,2.001123
4530,2026-03-19,16:37:38.434,12.454620,12.454346,12.451337,0.469948,0.472202,0.478709,-39.958572,38.741768,-32.853680,31.812178,21.621094,17.602539,253.625000,-1.000000,1.996642
4531,2026-03-19,16:37:38.436,12.457672,12.457405,12.453240,0.470066,0.472305,0.478746,-43.928646,41.948765,-35.988495,33.957050,21.469727,17.543945,250.250000,-1.000000,2.004678
4532,2026-03-19,16:37:38.438,12.460693,12.460434,12.454999,0.470184,0.472412,0.478743,-46.950031,44.980461,-38.463348,36.906250,21.328125,17.441406,254.000000,-1.000000,1.997234
4533,2026-03-19,16:37:38.440,12.463684,12.463440,12.456941,0.470299,0.472519,0.478787,-50.260147,49.352703,-41.113503,40.566971,21.147461,17.260742,253.875000,-1.000000,1.998762
4534,2026-03-19,16:37:38.442,12.466644,12.466408,12.458682,0.470421,0.472630,0.478742,-53.611511,53.209347,-44.021454,43.485237,20.986328,17.060547,252.625000,-1.000000,1.999421
4535,2026-03-19,16:37:38.444,12.469574,12.469345,12.460393,0.470539,0.472733,0.478709,-57.076305,56.158550,-46.743793,45.784786,20.722656,16.752930,253.000000,-1.000000,1.998889
4536,2026-03-19,16:37:38.446,12.472473,12.472260,12.462303,0.470657,0.472832,0.478611,-59.839893,59.468666,-48.981472,48.847420,20.458984,16.464844,256.000000,-1.000000,2.003033
4537,2026-03-19,16:37:38.448,12.475342,12.475136,12.463966,0.470772,0.472927,0.478439,-62.417866,63.232506,-51.322273,51.920361,20.141602,16.152344,253.125000,-1.000000,1.997292
4538,2026-03-19,16:37:38.450,12.478180,12.477974,12.465596,0.470886,0.473019,0.478263,-65.923904,65.727982,-54.034298,53.601200,19.726563,15.781250,252.125000,-1.000000,1.997711
4539,2026-03-19,16:37:38.452,12.480957,12.480774,12.467202,0.470993,0.473106,0.478020,-68.336891,68.460632,-55.828568,56.179173,19.311523,15.444336,254.687500,-1.000000,2.000744
4540,2026-03-19,16:37:38.454,12.483734,12.483551,12.468848,0.471096,0.473190,0.477681,-70.852989,72.276031,-58.200302,59.283051,18.842773,15.092773,253.562500,-1.000000,1.997579
4541,2026-03-19,16:37:38.456,12.486420,12.486282,12.470582,0.471191,0.473270,0.477392,-73.750633,74.039368,-60.489540,60.448296,18.305664,14.672852,250.625000,-1.000000,1.998915
4542,2026-03-19,16:37:38.458,12.489105,12.488960,12.472299,0.471287,0.473347,0.477008,-75.452095,76.153305,-61.737282,62.593166,17.827148,14.326172,253.750000,-1.000000,2.000163
4543,2026-03-19,16:37:38.460,12.491699,12.491608,12.473930,0.471371,0.473423,0.476564,-77.483536,78.947823,-63.655293,64.645233,17.299805,13.891602,253.562500,-1.000000,2.000346
4544,2026-03-19,16:37:38.462,12.494293,12.494202,12.475535,0.471455,0.473492,0.476097,-79.411858,79.917145,-64.933968,65.459869,16.738281,13.427734,252.125000,-1.000000,2.003140
4545,2026-03-19,16:37:38.464,12.496826,12.496742,12.477032,0.471527,0.473564,0.475607,-80.391487,82.433243,-65.954842,67.645996,16.191406,12.915039,252.562500,-1.000000,1.994801
4546,2026-03-19,16:37:38.466,12.499329,12.499252,12.478580,0.471596,0.473629,0.475123,-82.835403,83.670670,-67.821297,68.275017,15.625000,12.402344,255.437500,-1.000000,1.998988
4547,2026-03-19,16:37:38.468,12.501770,12.501709,12.480045,0.471657,0.473686,0.474516,-83.433495,84.495621,-68.182213,69.574318,15.102539,11.879883,252.937500,-1.000000,1.999575
4548,2026-03-19,16:37:38.470,12.504181,12.504120,12.481693,0.471714,0.473743,0.474027,-84.701859,86.681740,-69.749619,70.801430,14.531250,11.264648,253.000000,-1.000000,2.001848
4549,2026-03-19,16:37:38.472,12.506531,12.506470,12.483094,0.471760,0.473789,0.473368,-85.537117,86.578621,-69.811493,70.657066,14.082031,10.766602,254.437500,-1.000000,1.998499
4550,2026-03-19,16:37:38.474,12.508850,12.508789,12.484681,0.471794,0.473827,0.472857,-86.063026,88.228523,-70.471451,72.389465,13.540039,10.214844,253.437500,-1.000000,1.999717
4551,2026-03-19,16:37:38.476,12.511108,12.511047,12.485961,0.471817,0.473854,0.472176,-86.588936,87.537628,-70.925171,71.626381,13.198242,9.799805,251.187500,-1.000000,1.997767
4552,2026-03-19,16:37:38.478,12.513306,12.513275,12.487483,0.471832,0.473873,0.471658,-86.877663,88.816299,-71.244843,72.853500,12.783203,9.345703,254.187500,-1.000000,2.001268
4553,2026-03-19,16:37:38.480,12.515472,12.515442,12.488715,0.471836,0.473881,0.470968,-87.578873,88.135719,-71.543884,71.915115,12.573242,9.101563,253.937500,-1.000000,1.998753
4554,2026-03-19,16:37:38.482,12.517578,12.517563,12.490078,0.471832,0.473881,0.470269,-87.248894,88.847237,-71.296402,73.142227,12.163086,8.676758,252.250000,-1.000000,1.999261
4555,2026-03-19,16:37:38.484,12.519684,12.519630,12.491404,0.471817,0.473873,0.469577,-87.640747,88.331642,-71.770752,72.193535,11.738281,8.237305,252.687500,-1.000000,1.999904
4556,2026-03-19,16:37:38.486,12.521698,12.521637,12.492753,0.471802,0.473862,0.468951,-86.991096,88.610062,-71.347961,72.678192,11.240234,7.753906,256.187500,-1.000000,2.004833
4557,2026-03-19,16:37:38.488,12.523651,12.523613,12.493876,0.471783,0.473839,0.468287,-87.238579,87.527313,-71.399521,71.389206,10.717773,7.250977,252.750000,-1.000000,1.994490
4558,2026-03-19,16:37:38.490,12.525604,12.525536,12.495090,0.471756,0.473808,0.467653,-86.681740,87.774803,-70.966423,72.090416,10.068359,6.640625,252.125000,-1.000000,2.004649
4559,2026-03-19,16:37:38.492,12.527496,12.527405,12.496371,0.471722,0.473770,0.467036,-86.516747,86.362068,-70.739563,70.811745,9.291992,5.966797,253.437500,-1.000000,1.996133
4560,2026-03-19,16:37:38.494,12.529327,12.529228,12.497510,0.471668,0.473721,0.466421,-85.753670,86.393005,-70.481766,70.739563,8.422852,5.205078,253.437500,-1.000000,1.997383
4561,2026-03-19,16:37:38.496,12.531097,12.530998,12.498554,0.471607,0.473652,0.465831,-85.320572,85.155579,-69.801178,69.656815,7.456055,4.399414,250.250000,-1.000000,1.998711
4562,2026-03-19,16:37:38.498,12.532867,12.532730,12.499504,0.471531,0.473572,0.465260,-85.196831,84.856537,-69.801178,69.347458,6.435547,3.515625,254.062500,-1.000000,2.004886
4563,2026-03-19,16:37:38.500,12.534546,12.534416,12.500609,0.471447,0.473473,0.464707,-84.320320,84.103767,-68.986542,69.192780,5.424805,2.636719,253.875000,-1.000000,2.001430
4564,2026-03-19,16:37:38.502,12.536224,12.536057,12.501565,0.471344,0.473354,0.464185,-84.093452,82.969460,-68.914352,67.852234,4.409180,1.772461,254.125000,-1.000000,1.992056
4565,2026-03-19,16:37:38.504,12.537811,12.537643,12.502612,0.471233,0.473217,0.463629,-83.371620,82.825096,-68.491570,67.810982,3.393555,0.976563,253.812500,-1.000000,2.005800
4566,2026-03-19,16:37:38.506,12.539398,12.539185,12.503754,0.471104,0.473064,0.463265,-82.835403,81.309250,-67.810982,66.635429,2.392578,0.166016,257.187500,-1.000000,1.996486
4567,2026-03-19,16:37:38.508,12.540894,12.540680,12.504746,0.470955,0.472893,0.462707,-82.165131,80.391487,-67.264450,65.758919,1.557617,-0.429688,252.875000,-1.000000,1.997184
4568,2026-03-19,16:37:38.510,12.542358,12.542122,12.505620,0.470795,0.472698,0.462170,-80.938019,79.700592,-66.192017,65.408310,0.605469,-1.103516,251.937500,-1.000000,2.001339
4569,2026-03-19,16:37:38.512,12.543793,12.543533,12.506552,0.470615,0.472485,0.461709,-80.350243,78.256927,-65.800163,64.150261,-0.283203,-1.767578,253.125000,-1.000000,1.997704
4570,2026-03-19,16:37:38.514,12.545166,12.544899,12.507541,0.470413,0.472252,0.461263,-79.659348,77.524780,-65.325821,63.397495,-1.064453,-2.338867,252.625000,-1.000000,2.000032
4571,2026-03-19,16:37:38.516,12.546509,12.546204,12.508390,0.470192,0.471992,0.460754,-78.339424,76.555466,-64.201820,62.696285,-1.796875,-2.822266,249.500000,-1.000000,1.999458
4572,2026-03-19,16:37:38.518,12.547821,12.547485,12.509419,0.469944,0.471714,0.460387,-77.596970,75.008682,-63.572796,61.448547,-2.495117,-3.330078,252.375000,-1.000000,2.000317
4573,2026-03-19,16:37:38.520,12.549072,12.548729,12.510401,0.469673,0.471405,0.459890,-76.503906,73.760941,-62.727222,60.293617,-2.939453,-3.632813,252.687500,-1.000000,1.999901
4574,2026-03-19,16:37:38.522,12.550262,12.549919,12.511389,0.469376,0.471069,0.459416,-75.008682,72.729752,-61.489796,59.551159,-3.403320,-3.950195,252.687500,-1.000000,2.000405
4575,2026-03-19,16:37:38.524,12.551453,12.551071,12.512339,0.469051,0.470707,0.458933,-73.678452,70.811745,-60.293617,58.220924,-3.515625,-3.974609,252.750000,-1.000000,2.000518
4576,2026-03-19,16:37:38.526,12.552582,12.552185,12.513327,0.468697,0.470322,0.458511,-72.379150,69.223709,-59.221180,56.694767,-3.227539,-3.593750,256.562500,-1.000000,1.996986
4577,2026-03-19,16:37:38.528,12.553680,12.553253,12.514250,0.468323,0.469910,0.458082,-70.780807,67.810982,-58.004375,55.529522,-2.739258,-3.085938,253.250000,-1.000000,1.999093
4578,2026-03-19,16:37:38.530,12.554718,12.554283,12.515142,0.467926,0.469471,0.457657,-68.904045,66.212639,-56.375099,54.281784,-2.202148,-2.485352,252.625000,-1.000000,2.000508
4579,2026-03-19,16:37:38.532,12.555725,12.555275,12.516173,0.467510,0.469013,0.457325,-67.346947,64.181198,-55.086113,52.693752,-1.533203,-1.835938,254.000000,-1.000000,1.999030
4580,2026-03-19,16:37:38.534,12.556702,12.556244,12.517194,0.467072,0.468536,0.456943,-65.387688,62.160069,-53.498081,50.837612,-0.703125,-1.025391,253.062500,-1.000000,1.999591
4581,2026-03-19,16:37:38.536,12.557617,12.557159,12.518194,0.466614,0.468040,0.456622,-63.201569,60.211121,-51.796619,49.249584,0.063477,-0.239258,250.250000,-1.000000,2.002214
4582,2026-03-19,16:37:38.538,12.558533,12.558044,12.519281,0.466133,0.467529,0.456340,-60.788586,58.251862,-49.847672,47.733734,0.957031,0.610352,253.625000,-1.000000,1.996930
4583,2026-03-19,16:37:38.540,12.559387,12.558899,12.520453,0.465626,0.466999,0.456092,-58.385918,55.673889,-47.795605,45.650734,1.943359,1.586914,253.875000,-1.000000,2.008266
4584,2026-03-19,16:37:38.542,12.560211,12.559715,12.521474,0.465103,0.466450,0.455771,-55.766697,52.817497,-45.681667,43.268688,3.017578,2.573242,253.437500,-1.000000,1.992751
4585,2026-03-19,16:37:38.544,12.561005,12.560501,12.522497,0.464558,0.465893,0.455461,-53.188725,50.373577,-43.608978,41.185684,4.003906,3.515625,253.500000,-1.000000,1.997398
4586,2026-03-19,16:37:38.546,12.561768,12.561272,12.523493,0.463997,0.465317,0.455212,-50.404514,47.836853,-41.371300,39.123306,5.063477,4.423828,257.000000,-1.000000,2.007460
4587,2026-03-19,16:37:38.548,12.562500,12.562004,12.524466,0.463421,0.464733,0.454938,-47.579056,45.207321,-38.999565,37.040306,6.284180,5.351563,253.312500,-1.000000,1.990332
4588,2026-03-19,16:37:38.550,12.563202,12.562706,12.525451,0.462833,0.464134,0.454707,-44.867031,42.433422,-36.710327,34.843872,7.441406,6.269531,252.437500,-1.000000,2.002054
4589,2026-03-19,16:37:38.552,12.563904,12.563385,12.526555,0.462234,0.463524,0.454457,-42.155003,39.638901,-34.493271,32.544323,8.642578,7.260742,253.562500,-1.000000,1.998907
4590,2026-03-19,16:37:38.554,12.564545,12.564049,12.527601,0.461632,0.462910,0.454186,-39.154243,36.751572,-32.008102,30.121029,9.799805,8.173828,253.125000,-1.000000,1.998291
4591,2026-03-19,16:37:38.556,12.565186,12.564697,12.528532,0.461018,0.462288,0.453924,-36.174107,34.008610,-29.646681,27.852413,10.976563,9.077148,249.937500,-1.000000,2.000105
4592,2026-03-19,16:37:38.558,12.565826,12.565308,12.529447,0.460403,0.461662,0.453613,-33.245529,31.461575,-27.274946,25.738476,12.060547,9.975586,252.875000,-1.000000,1.998866
4593,2026-03-19,16:37:38.560,12.566406,12.565910,12.530719,0.459785,0.461040,0.453438,-30.492256,28.945473,-24.975395,23.737968,13.012695,10.830078,253.437500,-1.000000,2.001442
4594,2026-03-19,16:37:38.562,12.566986,12.566483,12.531744,0.459167,0.460419,0.453165,-27.264635,25.728163,-22.283993,21.211555,14.052734,11.728516,253.562500,-1.000000,1.998896
